523,Thailand Restaurant,253 250 248 059 231 235 076 205 051 164
524,The Leopard,193 193 045 091 076 206 054 168
525,Barnes & Noble Cafe,100 253 086 184 242 043 176 078 208 056 170
526,Time Cafe,253 193 191 192 063 004 132 224 005 075 204 053 166
527,San Pietro,025 125 076 205 053 169
528,Isabella's,250 184 004 132 224 125 140 075 204 053 166
529,Houlihan's,007 008 078 208 056 170
530,The Algonquin Hotel,113 178 198 196 193 190 191 192 008 045 074 205 053 167
531,Girafe,193 125 076 206 053 168
532,Ahnell,242 125 075 204 054 167
533,Jim McMullen,100 253 086 250 198 194 191 192 059 231 224 008 075 205 053 167
534,La Mirabelle,100 040 059 231 229 092 075 206 053 167
535,Raoul's,200 191 192 063 004 132 114 092 076 205 053 168
536,Cantina,086 178 142 234 074 204 051 165
537,White Horse Tavern,178 184 194 010 106 074 204 052 164
538,Copeland's,250 136 197 057 071 001 007 106 220 217 076 205 053 166
539,Volare,125 075 205 052 166
540,MARK'S,250 200 193 040 224 045 076 206 054 169
541,Caffe Rosso,200 125 075 205 053 166
542,103 NYC,184 075 204 052 166
543,Canyon Road,184 191 192 222 075 204 053 166
544,Kinoko,229 128 075 204 052 166
545,Ecco-La,025 125 075 204 052 165
546,Hunan Balcony,086 063 004 132 229 039 075 204 052 164
547,Harley Davidson Cafe,100 086 184 102 242 114 153 083 007 104 078 208 056 170
548,Chantal Cafe,092 075 205 053 167
549,Il Giglio,125 076 205 053 168
550,Kurumazushi,136 059 231 128 076 205 052 167
551,Telephone Bar & Grill,178 194 004 132 248 068 070 074 204 052 165
552,Westway Diner,253 004 132 083 008 042 061 078 208 056 170
553,Menchanko-tei,059 231 128 075 204 052 164
554,Russian Samovar,250 193 190 191 192 057 071 001 202 075 205 053 167
555,McSorley's Old Ale House,184 194 010 197 008 106 078 208 056 170
556,Minetta Tavern,010 125 075 205 052 167
557,"ONE IF BY LAND, TIBS",099 200 196 191 192 010 004 132 248 057 071 045 076 206 055 169
558,The Cloister Cafe,063 248 043 092 125 073 204 053 164
559,Triple Eight Palace,229 001 039 075 204 052 165
560,Petes' Place,083 229 106 074 204 052 164
561,Bora,125 076 206 052 167
562,5 & 10 No Exaggeration,191 192 057 071 068 074 205 053 166
563,Fino,125 076 205 053 167
564,Omen,128 076 205 053 167
565,Po,250 198 193 242 125 140 212 078 208 056 170
566,Zucchero,125 075 204 052 165
567,Zig Zag,194 083 008 078 208 056 170
568,Rosemarie's,198 193 191 192 059 231 125 076 206 053 168
569,Valone's,253 250 178 125 074 204 052 165
570,Valone's,253 250 178 125 074 204 052 165
571,Pete's Tavern,178 194 063 010 004 132 229 008 106 074 204 052 165
572,Marumi,136 242 128 076 205 053 164
573,Trastevere 83,125 076 205 053 168
574,Ossie's Table,057 071 129 212 075 204 052 166
575,POST HOUSE,080 099 250 198 040 008 225 076 205 053 169
576,Shinwa (93),198 193 059 231 001 128 076 205 053 167
577,Mary Ann's,086 250 142 234 075 204 052 164
578,Inagiku,198 196 040 128 076 205 053 168
579,Rosolio,253 125 075 205 053 167
580,Edward Moran Bar & Grill,178 184 194 063 008 104 106 074 204 052 165
581,Positano,153 059 231 125 075 205 053 167
582,Quatorze Bis,253 250 193 092 075 205 053 168
583,Indies,057 071 034 075 204 053 166
584,Mr. Fuji's Tropicana,178 184 191 192 197 057 071 005 034 039 128 074 204 052 166
585,The Palm Court,100 198 010 040 057 071 043 141 008 045 075 205 054 167
586,One Hudson Cafe,193 097 045 075 205 053 167
587,Ararat Russe,013 202 078 208 056 170
588,Hudson Grill,242 057 071 025 005 068 075 205 053 166
589,Caffe Vivaldi,200 063 043 224 176 075 204 053 163
590,Fagiolini,125 075 204 052 165
591,Telly's Taverna,136 063 197 103 076 205 052 165
592,Cite Grille,100 193 092 075 205 053 167
593,20 Mott Street,004 132 039 060 075 204 051 165
594,Via Oretto,242 059 231 125 076 206 052 166
595,La Spaghetteria,004 132 057 071 125 075 205 053 165
596,Sirabella's,125 075 205 052 167
597,Chez Josephine,200 190 057 071 092 075 205 053 167
598,Victor's Cafe,190 191 192 004 132 057 071 034 048 075 205 052 167
599,Al Bustan,134 143 078 208 056 170
600,Supreme Macaroni Co.,125 074 204 052 165
601,BOS,242 083 039 152 078 208 056 170
602,Marti,242 078 208 056 170
603,Quartiere,004 132 125 075 204 053 166
604,McFeely's AmericanBistro,194 025 008 074 205 052 166
605,Pongsri Thai Restaurant,235 075 205 052 165
606,La Metairie,253 250 200 004 132 092 076 205 054 168
607,Mortimer's,253 250 178 196 191 192 008 074 204 052 167
608,Bangkok House,059 231 235 076 205 052 165
609,Tripoli,004 132 057 071 134 143 075 204 052 165
610,Christine's,083 141 229 042 186 075 204 051 164
611,Contrapunto,125 075 204 052 166
612,Stella del Mare,193 248 057 071 125 140 212 076 205 053 168
613,Passports,004 132 057 071 229 142 234 074 205 053 165
614,Pembroke Room,191 192 040 008 075 205 054 167
615,Villa Mosconi,229 125 075 205 052 166
616,Russell's American Grill,198 196 040 083 008 074 205 053 167
617,Cafe de Bruxelles,250 018 075 205 053 167
618,The Grange Hall,250 114 111 025 007 075 205 053 166
619,Le Pistou,193 092 076 205 053 168
620,Gage & Tollner,100 253 193 189 010 059 231 224 229 229 007 212 220 217 076 205 054 167
621,Roumeli Taverna,197 004 132 097 001 103 075 204 052 165
622,TriBeCa Grill,253 099 184 193 102 114 153 224 025 005 104 076 205 053 168
623,Cucina & Co.,100 193 111 059 231 125 140 074 204 052 165
624,Mezzanine Restaurant,184 102 004 132 111 005 075 205 054 167
625,Pierre's,057 071 092 075 205 053 167
626,India Pavilion,117 075 204 052 165
627,Take-Sushi,128 075 205 052 167
628,Avenue A,004 132 128 078 208 056 170
629,Mackinac Bar & Grill,063 004 132 248 008 104 075 205 053 166
630,Home,250 196 063 242 083 025 007 075 205 053 167
631,Lipstick Cafe,191 192 083 156 068 075 204 052 164
632,Gino,125 075 205 052 167
633,Mamma Leone's,100 178 040 057 071 125 073 204 052 167
634,Asti,178 010 125 074 205 052 167
635,Carosello,136 125 075 205 053 167
636,Marylou's,250 200 193 004 132 248 045 212 075 205 053 167
637,Paradis Barcelona,063 140 223 075 205 053 168
638,La Chandelle,140 075 205 052 165
639,Universal Grill,005 104 075 205 052 166
640,Mughlai,193 063 059 231 117 074 204 052 166
641,La Mediterranee,193 229 092 078 208 056 170
642,Grappino,125 075 205 053 167
643,Prix Fixe,253 099 193 025 005 075 205 053 167
644,Park Bistro,097 001 092 076 205 053 168
645,Patzo,063 125 074 204 052 165
646,Adrienne,198 196 193 040 005 045 076 206 054 168
647,Hamburger Harry's,100 086 083 106 142 234 078 208 056 170
648,Chin Chin,099 191 192 059 231 025 039 076 205 053 167
649,Peacock Alley,193 010 040 091 075 206 054 168
650,Basta Pasta,214 253 083 125 075 205 053 166
651,Silk Road Palace,039 075 205 051 164
652,Bangkok Cuisine,235 075 205 052 165
653,PARK AVENUE CAFE,026 080 099 250 189 102 114 153 224 025 005 076 206 054 169
654,Le Taxi,253 253 184 198 102 242 114 092 078 208 056 170
655,ARCADIA,099 200 193 190 191 192 111 025 005 076 206 054 169
656,Embers,100 225 076 205 052 166
657,Cornelia Street Cafe,075 205 053 165
658,Brunetta's,242 125 075 205 052 164
659,Nanni's,125 076 205 052 168
660,Vincent's,010 125 075 205 052 165
661,Five Oaks,242 057 071 008 030 047 074 205 052 167
662,Dallas BBQ,100 086 250 178 004 132 017 106 222 074 204 051 163
663,Lanza Restaurant,198 193 063 125 078 208 056 170
664,Apple Restaurant,242 043 243 075 204 052 164
665,Coconut Grill,086 184 063 224 005 008 104 074 204 052 165
666,The Ballroom,193 191 192 004 132 059 231 057 071 025 223 075 205 053 167
667,Cinquanta (aka 50),193 125 075 205 052 167
668,Jerry's,086 224 008 042 075 204 052 166
669,Great American Health Bar,074 203 051 163
670,Michael's,080 250 190 191 192 111 059 231 224 156 025 005 031 076 205 054 168
671,Harry Cipriani,250 193 040 125 076 206 054 169
672,LES CELEBRITES,099 198 200 196 191 192 040 097 091 077 207 055 169
673,Bill's Gay 90's,074 204 052 166
674,Mingala Burmese,022 075 204 052 165
675,Empire Szechuan,100 086 004 132 039 060 075 204 051 164
676,Ipanema,184 197 242 020 218 078 208 056 170
677,Ponticello,136 125 076 206 053 167
678,Duane Park Cafe,250 198 005 125 076 205 053 167
679,Est Est Est,125 075 205 053 167
680,Harbour Lights,100 200 063 004 132 111 248 045 212 075 205 054 167
681,Pappardella,063 125 075 204 052 166
682,Baraonda,063 242 004 132 114 125 075 204 053 167
683,Triplet's Roumanian,193 057 071 129 075 205 052 167
684,Dolcetto,063 242 125 078 208 056 170
685,Paola's,125 076 206 053 168
686,Piccolino,100 125 075 205 052 165
687,Sotto Cinque,086 063 125 074 204 051 163
688,Elaine's,178 004 132 125 074 204 052 167
689,French Roast Cafe,242 043 092 074 204 053 164
690,Broome Street Bar,074 204 052 164
691,Rusty Staub's on Fifth,059 231 225 075 205 052 167
692,Trattoria Siciliana,250 125 078 208 056 170
693,Istanbul Cuisine,001 140 239 078 208 056 170
694,Il Vigneto,242 125 078 208 056 170
695,Symphony Cafe,250 193 190 191 192 063 224 005 075 205 053 167
696,Itcho,136 128 076 205 052 166
697,Osso Buco,250 125 075 205 052 166
698,Hunan Garden,039 075 204 051 164
699,Soup Burg,008 042 106 074 204 051 163
700,Supper Club,191 192 004 132 057 071 045 074 204 054 168
701,Chelsea Grill,194 242 004 132 030 047 104 106 075 205 053 165
702,MITALI EAST                           ,197 059 231 117 075 205 052 165
703,Chelsea Central,250 194 224 005 075 205 053 167
704,Stellina,125 075 204 052 166
705,Perk's Fine Cuisine,250 136 193 191 192 197 057 071 224 007 220 217 075 205 053 166
706,Raoul's on Varick,075 205 053 167
707,Tina's,039 075 204 052 165
708,Levana,080 253 193 005 129 075 205 053 168
709,Tommy Tang's,059 231 235 076 205 053 167
710,Elias Corner,197 103 212 076 205 051 165
711,Knickerbocker,250 194 004 132 059 231 057 071 008 225 075 205 053 166
712,El Faro,004 132 229 223 075 205 051 166
713,Bubby's,086 184 224 229 007 068 220 217 075 204 051 164
714,Il Ponte,136 125 075 205 053 167
715,New Deal,193 063 097 248 007 075 205 053 167
716,Paris Commune,248 092 075 205 053 166
717,Mr. Tang,004 132 039 060 075 205 053 165
718,Cite,080 193 190 191 192 153 059 231 092 225 075 205 053 168
719,Beijing Duck House,039 075 204 051 165
720,Grove,196 063 242 224 005 091 078 208 056 170
721,Thai Chef,059 231 235 075 204 052 166
722,Arturo's Pizzeria,004 132 057 071 125 182 075 204 051 163
723,The Water Club,250 200 193 191 192 153 248 057 071 224 005 212 075 205 054 168
724,RAINBOW ROOM,080 099 198 200 193 190 189 191 192 010 004 132 057 071 045 075 206 055 169
725,May We,250 063 140 075 205 053 168
726,Twigs,125 140 075 205 052 165
727,Landmark Tavern,250 191 192 010 248 106 120 075 205 053 166
728,Lamarca,125 075 204 051 164
729,Sambuca,125 075 205 052 165
730,Metropolis Cafe,191 192 063 004 132 153 057 071 224 005 075 205 054 167
731,Cucina & Co.                          ,100 193 111 059 231 125 140 076 205 053 167
732,Chicken Chef,083 017 104 074 203 050 163
733,Rose Cafe,063 005 031 222 075 205 053 167
734,Canton,059 231 039 076 205 052 167
735,Presto's,063 125 212 074 204 052 165
736,Moreno,253 250 193 063 125 075 205 053 167
737,Chez Michallet,250 200 193 097 092 076 206 054 168
738,California Burrito Co.,100 253 086 250 242 083 059 231 023 230 142 234 075 204 051 163
739,Gingerty,229 229 235 075 204 052 165
740,Mayfair,250 224 008 098 074 205 052 166
741,Vinnie's Pizza,100 086 250 004 132 059 231 125 182 076 204 050 162
742,Kitchen Club,136 111 025 045 096 075 206 053 166
743,Frontiere,063 242 025 140 075 205 053 167
744,La Petite Auberge,092 075 205 053 167
745,Pasta Lovers,100 086 125 074 204 052 165
746,Iso,111 128 076 205 053 165
747,John's Pizzeria,100 086 059 231 182 076 204 051 163
748,Corrado,253 250 125 075 205 052 167
749,Serendipity 3,100 086 191 192 004 132 043 224 008 176 075 204 053 165
750,Grotta Azzurra,086 010 125 075 205 052 167
751,Jane Street Seafood Cafe,076 205 052 167
752,Silver Swan,063 008 098 075 204 052 166
753,Flying Fish,063 034 212 074 204 052 165
754,Sequoia,057 071 212 075 204 053 166
755,Amsterdam's,184 059 231 005 074 204 052 165
756,Keewah Yen,193 039 060 075 205 053 166
757,Ernie's,193 063 004 132 153 248 125 074 204 052 166
758,Cafe Word of Mouth,113 043 005 075 204 052 165
759,Yaffa Cafe,250 184 193 063 197 004 132 111 045 068 078 208 056 170
760,Rocking Horse Mexican Cafe,075 204 052 165
761,Lobster Box,100 197 248 008 125 212 075 204 052 167
762,Perretti Italian Cafe,078 208 056 170
763,Turkish Kitchen,250 197 242 140 239 076 205 053 166
764,Loui Loui,253 193 063 242 004 132 092 125 078 208 056 170
765,LE PERIGORD,198 196 193 097 091 076 206 054 169
766,Lola,250 004 132 057 071 224 007 034 212 075 205 053 167
767,The Coach House,198 229 007 220 217 076 205 053 168
768,East,229 025 128 075 204 052 165
769,Ottomanelli's Cafe,086 178 043 008 106 182 243 074 204 051 164
770,Tevere 84,125 129 075 205 053 168
771,Brother Jimmy's BBQ,214 100 086 178 191 192 197 059 231 017 074 204 052 164
772,The Box Tree,198 200 196 193 191 192 040 097 248 045 091 076 206 055 169
773,Ferrier,184 102 063 004 132 092 075 204 053 167
774,Cafe Un Deux Trois,153 092 074 204 052 167
775,Meriken,128 075 205 053 166
776,Bella Donna,229 125 075 204 051 164
777,Coming Or Going,100 086 059 231 156 008 125 140 075 205 052 166
778,Saranac,100 178 008 106 074 204 053 166
779,SHUN LEE PALACE,253 099 198 189 191 192 059 231 039 076 206 053 168
780,Bello,059 231 125 078 208 056 170
781,La Barca,253 229 125 075 205 053 168
782,Andalousia (fka Lotfe's),197 242 143 144 078 208 056 170
783,Taormina,125 075 205 053 167
784,Hi-Life Bar and Grill,178 184 194 191 192 063 005 104 074 204 052 165
785,Moran's,248 008 225 074 204 052 166
786,Sakura of Japan,128 078 208 056 170
787,7th Regiment Mess,100 191 192 248 008 074 204 052 166
788,Cucina Stagionale,086 250 004 132 125 075 204 052 164
789,Azzurro,253 250 059 231 125 075 205 053 167
790,L'Ecole,193 091 076 205 053 167
791,Break for the Border,074 204 052 164
792,Jade Palace,136 242 039 075 204 052 165
793,Follonico,253 196 083 125 076 205 053 167
794,Da Silvano,253 063 125 075 205 053 168
795,Szechuan Hunan Cottage,086 039 075 205 051 164
796,Steak Frites,086 250 184 092 225 075 204 052 167
797,Tequila Sunrise(fka Tequila Willie's),178 142 234 222 073 204 051 164
798,Capriccioso,125 182 075 205 052 166
799,Red Tulip,193 191 192 197 248 057 071 229 116 075 205 053 167
800,Sette MOMA,253 250 198 193 190 242 114 083 125 078 208 056 170
801,Bella Luna,125 075 205 053 166
802,Three of Cups,136 242 004 132 125 182 076 206 053 164
803,Vernon's Jerk Paradise,057 071 034 075 204 052 164
804,T.S. Ma,039 075 205 052 165
805,Juanita's,250 178 184 063 004 132 142 234 074 204 052 165
806,Cafe Crocodile,193 097 092 140 075 206 053 167
807,Dok Suni,197 242 130 078 208 056 170
808,Pellegrino,136 004 132 125 075 205 053 166
809,Fujiyama Mama,004 132 128 075 205 053 166
810,Siu Lam Kung,039 075 204 052 165
811,Docks Oyster Bar,253 250 193 059 231 141 212 076 205 053 167
812,Da Tommaso,253 125 075 205 052 167
813,Hosteria Fiorella,086 198 083 025 125 075 205 053 167
814,Luma,250 111 025 005 031 068 212 243 076 205 053 167
815,Vico,250 001 125 075 205 052 168
816,UNION SQUARE CAFE,077 206 054 168
817,La Primavera,193 125 075 205 053 167
818,Barbetta,080 198 200 196 193 190 191 192 010 097 248 057 071 125 075 205 054 168
819,The Captain's Table,198 212 078 208 056 170
820,Boulevard,026 100 178 191 192 063 004 132 224 068 074 204 052 165
821,Kaptain Banana,136 191 192 197 242 057 071 091 078 208 056 170
822,Scaletta,125 075 206 053 167
823,Canastel's,184 190 004 132 111 153 059 231 125 182 075 204 053 167
824,Oscar's,059 231 042 045 078 208 056 170
825,Vasata,229 049 075 205 052 167
826,Zinno,193 057 071 125 075 205 053 167
827,Country Club,191 192 004 132 057 071 005 008 125 074 204 053 167
828,Totonno Pizzeria Napolitano,059 231 182 076 203 050 163
829,Sylvia's Restaurant,100 253 250 191 192 197 059 231 057 071 224 220 217 075 205 052 165
830,Carlyle Dining Room,250 196 193 114 040 057 071 224 156 045 091 076 206 055 169
831,Ambrosia Tavern,136 242 057 071 001 103 075 205 053 166
832,Mme. Romaine de Lyon,198 083 057 071 091 154 075 205 052 166
833,Tiziano Trattoria,250 063 004 132 248 125 075 205 052 167
834,Cactus Cafe,242 142 234 074 204 052 164
835,IL NIDO,099 189 125 076 206 053 168
836,West End Gate,086 083 057 071 008 042 061 078 208 056 170
837,Au Troquet,200 191 192 092 076 206 054 168
838,Allegria,063 125 074 204 053 166
839,Hop Shing,242 039 060 075 204 051 163
840,Manhattan Cafe,250 193 059 231 008 225 076 205 053 168
841,Sala Thai,235 076 205 052 165
842,Mandarin Court,039 060 075 204 052 164
843,Cupcake Cafe,043 224 156 075 204 051 163
844,Cafe Tabac,178 184 102 004 132 092 074 203 052 167
845,Shaliga Thai Cuisine,235 076 205 052 166
846,Sukhothai West,235 075 205 053 166
847,L'Auberge du Midi,075 205 054 167
848,``21'' CLUB,080 253 099 198 194 189 102 191 192 114 111 097 248 083 008 106 075 205 054 169
849,Coastal,253 059 231 224 125 212 075 204 052 166
850,Seryna,196 191 192 128 076 205 054 168
851,ZARELA,100 250 184 191 192 059 231 057 071 025 142 234 076 205 053 167
852,Jai Ya Thai,250 197 059 231 235 076 204 052 165
853,Mazzei,250 125 076 205 053 168
854,Park Side,059 231 229 229 125 076 205 053 167
855,Lattanzi Ristorante,200 063 125 129 075 205 053 167
856,Lion's Head,250 194 191 192 004 132 224 008 074 204 053 165
857,Ludlow Street Cafe,229 074 204 052 164
858,Charlotte,198 193 040 111 005 075 205 053 167
859,The Nice Restaurant,039 060 075 204 052 165
860,Island Spice,250 197 034 075 205 052 165
861,Parma,229 125 075 205 052 167
862,Ruth's Chris Steak House,026 250 198 196 189 059 231 225 078 208 056 170
863,Diva,184 200 102 063 242 004 132 125 078 208 056 170
864,La Bonne Soupe,100 178 059 231 092 074 204 052 164
865,West Broadway Restaurant,005 076 205 053 168
866,Karyatis,197 057 071 103 076 205 053 166
867,Hunters,184 194 242 114 248 224 008 078 208 056 170
868,Le Boeuf a la Mode,250 193 063 092 075 205 053 168
869,Bukhara,026 242 117 078 208 056 170
870,Andiamo,253 191 192 125 075 205 053 167
871,Brazilian Pavilion,020 218 078 208 056 170
872,Pizzeria Uno,086 178 004 132 182 074 204 052 164
873,Hurricane Island,242 212 078 208 056 170
874,Little Poland,042 186 075 204 051 163
875,Bull & Bear,198 040 229 008 225 075 205 053 167
876,Chez Jacqueline,193 063 092 075 205 053 167
877,Mueng Thai,136 235 076 205 052 164
878,Hong Fat,039 075 204 051 163
879,Pizzapiazza,100 178 182 074 204 052 164
880,Triangolo,125 075 205 052 166
881,Chef Ho's,039 075 205 052 165
882,Manganaro's Hero-Boy,253 059 231 075 204 051 163
883,Cinema Diner,100 242 004 132 043 045 061 068 078 208 056 170
884,Briscola,125 078 208 056 170
885,La Luncheonette,092 075 205 052 167
886,Cleopatra's Needle,057 071 125 143 243 074 204 052 165
887,Churchill's,253 250 194 193 004 132 083 057 071 224 229 008 106 074 204 052 165
888,Kabul Cafe,242 057 071 002 143 075 205 052 165
889,Cafe Metairie,248 229 092 075 205 053 167
890,Peruvian Restaurant,180 218 075 204 051 164
891,La Fusta,136 012 125 218 076 205 051 165
892,Time & Again Restaurant,040 111 005 076 206 054 168
893,Pomodori,214 242 125 075 205 052 165
894,Merchants,004 132 248 005 074 204 053 165
895,Village Atelier,200 010 229 092 076 205 054 167
896,Le Biarritz,193 092 078 208 056 170
897,The Saloon,100 178 153 074 204 052 165
898,Passage To India,004 132 059 231 117 075 205 052 164
899,Chelsea Commons,250 194 191 192 063 059 231 057 071 224 008 078 208 056 170
900,AUREOLE,080 099 198 200 196 193 189 063 114 097 005 077 207 055 169
901,Louie's Westside Cafe,250 156 005 075 205 053 166
902,Luke's Bar and Grill,178 194 063 004 132 008 104 106 074 204 052 165
903,L'Auberge,063 242 092 134 078 208 056 170
904,Oriental Garden,136 193 242 004 132 039 060 212 076 204 052 165
905,Angels,191 192 125 075 204 052 164
906,Charley O's,178 248 008 120 073 204 052 165
907,Garibaldi,198 083 125 182 078 208 056 170
908,RAO'S,194 189 197 114 125 076 205 052 168
909,Lenge,059 231 128 078 208 056 170
910,O'Neal's,100 250 178 194 193 190 191 192 063 153 248 059 231 008 106 078 208 056 170
911,Gallagher's Steak House,253 250 198 190 191 192 010 008 225 075 205 052 168
912,Il Corallo Trattoria,184 125 182 075 204 052 165
913,Halcyon,198 004 132 040 057 071 025 005 076 206 054 168
914,Caffe Rafaella,184 063 004 132 043 125 078 208 056 170
915,Bombay Palace,059 231 117 075 205 052 166
916,American Festival Cafe,250 178 193 191 192 156 008 074 205 053 167
917,Ellen's Stardust Diner,100 086 059 231 057 071 043 156 141 008 061 106 078 208 056 170
918,La Boite en Bois,193 092 076 205 053 167
919,S.P.Q.R.,125 075 205 053 167
920,Pig Heaven,100 191 192 039 075 204 052 165
921,Four Winds,128 075 205 052 166
922,Caffe Bond!,075 205 053 167
923,Malaga,223 075 205 051 166
924,Oriental Pearl,039 060 212 075 204 051 165
925,Market Cafe,242 008 078 208 056 170
926,SIGN OF THE DOVE,099 113 250 198 200 193 190 191 192 063 248 057 071 224 005 076 206 055 169
927,Samplings,100 193 191 192 040 229 008 074 204 053 166
928,Orbit,214 184 242 004 132 005 125 078 208 056 170
929,Rose of India,117 075 205 052 164
930,Birdland,191 192 197 057 071 030 047 220 217 078 208 056 170
931,Madeo,198 196 102 242 001 078 208 056 170
932,Brighton Grill & Oyster Bar,250 193 083 059 231 224 141 005 104 075 205 052 166
933,Googies Italian Diner,100 086 250 184 063 242 008 061 125 078 208 056 170
934,Demarchelier,178 001 229 092 074 204 052 167
935,Le Bistrot de Maxim's,196 191 192 057 071 092 078 208 056 170
936,Barocco,125 075 205 053 167
937,oh la la,242 043 075 205 051 163
938,Orson's,004 132 025 005 068 075 204 052 165
939,Sawadee Thai Cuisine,063 235 074 204 052 164
940,Table d'Hte,250 193 224 005 092 076 206 053 167
941,Meridiana,125 075 204 053 166
942,Edison Cafe,040 186 074 204 051 164
943,Ear Inn,194 004 132 057 071 106 075 204 052 164
944,Tout Va Bien,190 092 075 205 052 167
945,Rumpelmayer's,100 178 063 040 043 008 176 074 204 053 165
946,Chefs & Cuisiniers Club,253 193 191 192 097 059 231 025 005 068 076 205 053 167
947,DANIEL (aka Restaurant Daniel),253 099 198 196 193 189 102 242 114 040 097 091 076 206 054 169
948,Choshi,128 075 205 052 165
949,Ciccio & Tony's,184 194 193 191 192 242 004 132 125 075 205 053 166
950,Friend of a Farmer,100 113 250 063 248 224 156 008 075 204 053 165
951,Cafe Loup,193 092 075 205 053 167
952,La Dolce Vita,043 125 076 205 053 166
953,Mangia e Bevi,250 184 242 059 231 125 078 208 056 170
954,Elio's,102 125 076 205 053 168
955,Shun Lee West,253 198 059 231 039 076 205 054 167
956,Woo Lae Oak of Seoul,130 075 204 052 166
957,Arizona 206 and Cafe,250 184 193 248 057 071 025 007 222 076 205 053 167
958,Boca Chica,086 184 197 057 071 020 048 218 075 204 052 165
959,Olde Galway,194 242 045 120 078 208 056 170
960,TRIONFO                               ,125 075 205 053 167
961,Ruppert's,086 250 178 184 063 004 132 008 106 074 204 052 164
962,Tatany,128 076 205 052 166
963,Florence (fka Caffe Florence),004 132 111 005 005 125 075 205 052 167
964,Grifone,125 076 206 053 168
965,"Clarke's, P.J.",178 184 194 010 004 132 008 106 074 204 052 165
966,MESA GRILL,253 099 184 114 097 007 104 222 076 205 054 167
967,Avanti,063 242 125 078 208 056 170
968,Lusardi's,250 059 231 125 076 205 053 168
969,Pandit,117 075 205 051 164
970,Caffe Cefalu,043 229 125 075 205 052 165
971,Bistro 95,242 057 071 229 045 074 205 052 166
972,Ambassador Grill,250 196 193 040 097 224 156 025 005 104 076 206 054 167
973,Barking Dog Luncheonette,086 242 008 042 061 075 205 053 164
974,Montebello,193 125 076 206 053 167
975,Bruno Ristorante,097 248 057 071 125 075 205 053 168
976,DA UMBERTO,099 114 125 076 206 053 168
977,Joe & Joe,125 075 205 052 166
978,Haveli,004 132 059 231 117 075 205 053 165
979,Isle of Capri,125 212 074 205 052 167
980,Penang Malaysia,197 242 139 075 205 051 164
981,Katz's Deli,100 250 059 231 229 058 129 075 203 051 163
982,Bo Ky,039 152 075 203 050 163
983,Langan's,184 194 193 190 242 057 071 224 008 045 078 208 056 170
984,Blue Ribbon,242 004 132 114 005 068 076 205 053 167
985,Jean Lafitte,193 229 092 075 205 053 167
986,Dix et Sept,250 136 200 196 242 004 132 092 076 205 053 167
987,Restaurant Two Two Two,076 205 053 168
988,Harry's Burritos,242 004 132 059 231 023 230 142 234 074 204 051 163
989,Christo's Steak House,004 132 225 075 205 053 168
990,Lofland's N.Y. Grill,008 017 104 106 075 204 052 165
991,Bayamo,178 184 191 192 004 132 057 071 057 071 039 048 074 204 053 165
992,MANHATTAN OCEAN CLUB,080 099 250 198 196 212 076 206 054 169
993,Steamer's Landing,063 008 212 074 204 053 166
994,Sidewalker's,086 007 212 075 204 052 166
995,Road to Mandalay,136 022 076 205 052 165
996,The Shelby,253 250 184 005 075 205 052 167
997,Col Legno,248 125 182 075 204 052 166
998,Nosmo King,193 197 111 059 231 057 071 025 025 005 243 075 205 053 167
999,La Topiaire,091 075 205 053 167
1000,New Chao Chow,242 001 246 075 204 050 164
1001,Lum Chin,193 083 057 071 039 075 205 053 166
1002,The N.Y. Delicatessen,100 086 178 191 192 008 058 129 074 204 052 164
1003,Kin Khao,242 001 235 075 205 053 166
1004,Anglers & Writers,113 250 043 224 156 007 176 075 205 054 165
1005,La Taza De Oro,197 083 042 048 223 075 204 051 163
1006,Bimini Twist,025 034 075 204 052 166
1007,Cafe S.F.A.,100 198 083 043 005 075 205 053 165
1008,Palm Too,191 192 225 076 205 052 168
1009,CARNEGIE DELI,100 086 250 004 132 083 059 231 001 058 129 075 204 051 164
1010,Le Bilboquet,092 075 204 053 167
1011,LESPINASSE,099 196 040 091 077 207 055 169
1012,Seattle Bean Co.,184 242 043 075 205 053 162
1013,Bloom's Delicatessen,083 059 231 042 058 074 204 052 164
1014,Millenium Grill,196 193 242 040 083 005 075 206 053 167
1015,Paolucci's,248 125 075 205 052 166
1016,Lello Ristorante,125 075 205 053 168
1017,Ferdinando's Focacceria,136 242 248 001 125 076 205 052 164
1018,Tre Pomodori,242 125 075 205 052 165
1019,Marti Kebab,239 075 205 050 164
1020,Mocca Hungarian,253 193 197 116 075 204 051 165
1021,TERRACE,198 200 196 193 063 097 057 071 091 076 206 055 169
1022,Gramercy Watering Hole,078 208 056 170
1023,China Grill,253 250 184 153 031 039 076 205 054 167
1024,Afghan Kebab House,197 002 143 075 204 051 164
1025,Delmonico's,010 045 078 208 056 170
1026,Honeysuckle,193 191 192 197 004 132 057 071 220 217 074 204 052 165
1027,EJ's Luncheonette,100 253 086 250 083 059 231 043 224 156 008 042 061 075 204 052 164
1028,Life Cafe,242 004 132 142 234 243 078 208 056 170
1029,Khyber Pass,250 004 132 111 025 002 143 075 204 053 165
1030,Aunt Sonia's,025 229 005 068 075 205 052 166
1031,Colors,253 099 193 114 057 071 005 075 205 053 167
1032,Two Boots,100 086 030 047 125 182 075 204 052 164
1033,Vivolo,200 193 190 248 125 075 205 053 167
